Date,States,Usage,DayOfYear,Month,DayOfWeek,Season,State_Encoded
2020-03-25,Gujarat,241.1,85,3,2,1,9
2020-03-25,HP,13.3,85,3,2,1,10
2020-03-25,Haryana,70.3,85,3,2,1,11
2020-03-25,J&K,42.9,85,3,2,1,12
2020-03-25,Jharkhand,20.5,85,3,2,1,13
2020-03-25,Karnataka,187.8,85,3,2,1,14
2020-03-25,Kerala,63.8,85,3,2,1,15
2020-03-25,MP,168.2,85,3,2,1,16
2020-03-25,Maharashtra,378.2,85,3,2,1,17
2020-03-25,Manipur,2.2,85,3,2,1,18
2020-03-25,Meghalaya,3.6,85,3,2,1,19
2020-03-25,Mizoram,1.6,85,3,2,1,20
2020-03-25,Nagaland,2.1,85,3,2,1,21
2020-03-25,Odisha,63.8,85,3,2,1,22
2020-03-25,Pondy,4.7,85,3,2,1,23
2020-03-25,Punjab,72.4,85,3,2,1,24
2020-03-25,Rajasthan,150.1,85,3,2,1,25
2020-03-25,Sikkim,1.2,85,3,2,1,26
2020-03-25,Tamil Nadu,237.5,85,3,2,1,27
2020-03-25,Telangana,165.4,85,3,2,1,28
2020-03-25,Tripura,4.5,85,3,2,1,29
2020-03-25,UP,248.0,85,3,2,1,30
2020-03-25,Uttarakhand,19.5,85,3,2,1,31
2020-03-25,West Bengal,136.4,85,3,2,1,32
2020-03-26,Andhra Pradesh,130.6,86,3,3,1,0
2020-03-26,Arunachal Pradesh,2.0,86,3,3,1,1
2020-03-26,Assam,18.2,86,3,3,1,2
2020-03-26,Bihar,82.8,86,3,3,1,3
2020-03-26,Chandigarh,2.3,86,3,3,1,4
2020-03-26,Chhattisgarh,77.2,86,3,3,1,5
2020-03-26,DNH,2.0,86,3,3,1,6
2020-03-26,Delhi,47.5,86,3,3,1,7
2020-03-26,Goa,7.2,86,3,3,1,8
2020-03-26,Gujarat,243.8,86,3,3,1,9
2020-03-26,HP,13.1,86,3,3,1,10
2020-03-26,Haryana,73.8,86,3,3,1,11
2020-03-26,J&K,41.2,86,3,3,1,12
2020-03-26,Jharkhand,21.0,86,3,3,1,13
2020-03-26,Karnataka,186.6,86,3,3,1,14
2020-03-26,Kerala,64.2,86,3,3,1,15
2020-03-26,MP,171.8,86,3,3,1,16
2020-03-26,Maharashtra,383.2,86,3,3,1,17
2020-03-26,Manipur,2.8,86,3,3,1,18
2020-03-26,Meghalaya,3.3,86,3,3,1,19
2020-03-26,Mizoram,1.6,86,3,3,1,20
2020-03-26,Nagaland,2.2,86,3,3,1,21
2020-03-26,Odisha,63.0,86,3,3,1,22
2020-03-26,Pondy,4.6,86,3,3,1,23
2020-03-26,Punjab,74.0,86,3,3,1,24
2020-03-26,Rajasthan,150.6,86,3,3,1,25
2020-03-26,Sikkim,1.0,86,3,3,1,26
2020-03-26,Tamil Nadu,224.4,86,3,3,1,27
2020-03-26,Telangana,167.8,86,3,3,1,28
2020-03-26,Tripura,3.4,86,3,3,1,29
2020-03-26,UP,252.4,86,3,3,1,30
2020-03-26,Uttarakhand,19.7,86,3,3,1,31
2020-03-26,West Bengal,124.2,86,3,3,1,32
2020-03-27,Andhra Pradesh,139.7,87,3,4,1,0
2020-03-27,Arunachal Pradesh,1.4,87,3,4,1,1
2020-03-27,Assam,12.2,87,3,4,1,2
2020-03-27,Bihar,83.2,87,3,4,1,3
2020-03-27,Chandigarh,2.3,87,3,4,1,4
2020-03-27,Chhattisgarh,75.1,87,3,4,1,5
2020-03-27,DNH,2.1,87,3,4,1,6
2020-03-27,Delhi,48.4,87,3,4,1,7
2020-03-27,Goa,6.6,87,3,4,1,8
2020-03-27,Gujarat,246.0,87,3,4,1,9
2020-03-27,HP,13.2,87,3,4,1,10
2020-03-27,Haryana,76.7,87,3,4,1,11
2020-03-27,J&K,41.7,87,3,4,1,12
2020-03-27,Jharkhand,22.3,87,3,4,1,13
2020-03-27,Karnataka,184.1,87,3,4,1,14
2020-03-27,Kerala,62.9,87,3,4,1,15
2020-03-27,MP,174.0,87,3,4,1,16
2020-03-27,Maharashtra,383.1,87,3,4,1,17
2020-03-27,Manipur,2.1,87,3,4,1,18
2020-03-27,Meghalaya,3.7,87,3,4,1,19
2020-03-27,Mizoram,1.5,87,3,4,1,20
2020-03-27,Nagaland,2.1,87,3,4,1,21
2020-03-27,Odisha,69.4,87,3,4,1,22
2020-03-27,Pondy,4.6,87,3,4,1,23
2020-03-27,Punjab,75.9,87,3,4,1,24
2020-03-27,Rajasthan,155.5,87,3,4,1,25
2020-03-27,Sikkim,1.1,87,3,4,1,26
2020-03-27,Tamil Nadu,207.8,87,3,4,1,27
2020-03-27,Telangana,165.5,87,3,4,1,28
2020-03-27,Tripura,3.8,87,3,4,1,29
2020-03-27,UP,260.3,87,3,4,1,30
2020-03-27,Uttarakhand,20.3,87,3,4,1,31
2020-03-27,West Bengal,137.3,87,3,4,1,32
2020-03-28,Andhra Pradesh,148.7,88,3,5,1,0
2020-03-28,Arunachal Pradesh,1.7,88,3,5,1,1
2020-03-28,Assam,17.5,88,3,5,1,2
2020-03-28,Bihar,84.4,88,3,5,1,3
2020-03-28,Chandigarh,2.3,88,3,5,1,4
2020-03-28,Chhattisgarh,76.0,88,3,5,1,5
2020-03-28,DNH,2.2,88,3,5,1,6
2020-03-28,Delhi,50.1,88,3,5,1,7
2020-03-28,Goa,6.9,88,3,5,1,8
2020-03-28,Gujarat,247.4,88,3,5,1,9
2020-03-28,HP,13.0,88,3,5,1,10
2020-03-28,Haryana,79.3,88,3,5,1,11
2020-03-28,J&K,43.7,88,3,5,1,12
2020-03-28,Jharkhand,22.6,88,3,5,1,13
2020-03-28,Karnataka,197.1,88,3,5,1,14
2020-03-28,Kerala,66.8,88,3,5,1,15
2020-03-28,MP,176.4,88,3,5,1,16
2020-03-28,Maharashtra,387.1,88,3,5,1,17
2020-03-28,Manipur,2.1,88,3,5,1,18
2020-03-28,Meghalaya,3.7,88,3,5,1,19
2020-03-28,Mizoram,1.5,88,3,5,1,20
2020-03-28,Nagaland,2.1,88,3,5,1,21
2020-03-28,Odisha,70.5,88,3,5,1,22
2020-03-28,Pondy,4.7,88,3,5,1,23
2020-03-28,Punjab,77.7,88,3,5,1,24
2020-03-28,Rajasthan,158.3,88,3,5,1,25
2020-03-28,Sikkim,1.2,88,3,5,1,26
2020-03-28,Tamil Nadu,222.7,88,3,5,1,27
2020-03-28,Telangana,168.9,88,3,5,1,28
2020-03-28,Tripura,3.9,88,3,5,1,29
2020-03-28,UP,265.9,88,3,5,1,30
2020-03-28,Uttarakhand,20.1,88,3,5,1,31
2020-03-28,West Bengal,142.5,88,3,5,1,32
2020-03-29,Andhra Pradesh,164.0,89,3,6,1,0
2020-03-29,Arunachal Pradesh,2.1,89,3,6,1,1
2020-03-29,Assam,24.3,89,3,6,1,2
2020-03-29,Bihar,79.4,89,3,6,1,3
2020-03-29,Chandigarh,3.5,89,3,6,1,4
2020-03-29,Chhattisgarh,75.7,89,3,6,1,5
2020-03-29,DNH,17.7,89,3,6,1,6
2020-03-29,Delhi,66.3,89,3,6,1,7
2020-03-29,Goa,12.1,89,3,6,1,8
2020-03-29,Gujarat,284.8,89,3,6,1,9
2020-03-29,HP,26.4,89,3,6,1,10
2020-03-29,Haryana,115.6,89,3,6,1,11
2020-03-29,J&K,43.6,89,3,6,1,12
2020-03-29,Jharkhand,23.6,89,3,6,1,13
2020-03-29,Karnataka,159.9,89,3,6,1,14
2020-03-29,Kerala,66.9,89,3,6,1,15
2020-03-29,MP,189.7,89,3,6,1,16
2020-03-29,Maharashtra,388.4,89,3,6,1,17
2020-03-29,Manipur,2.5,89,3,6,1,18
2020-03-29,Meghalaya,5.8,89,3,6,1,19
2020-03-29,Mizoram,1.6,89,3,6,1,20
2020-03-29,Nagaland,2.3,89,3,6,1,21
2020-03-29,Odisha,78.9,89,3,6,1,22
2020-03-29,Pondy,6.9,89,3,6,1,23
2020-03-29,Punjab,106.4,89,3,6,1,24
2020-03-29,Rajasthan,212.7,89,3,6,1,25
2020-03-29,Sikkim,1.0,89,3,6,1,26
2020-03-29,Tamil Nadu,264.6,89,3,6,1,27
2020-03-29,Telangana,156.4,89,3,6,1,28
2020-03-29,Tripura,4.1,89,3,6,1,29
2020-03-29,UP,274.4,89,3,6,1,30
2020-03-29,Uttarakhand,32.6,89,3,6,1,31
2020-03-29,West Bengal,125.0,89,3,6,1,32
2020-03-30,Andhra Pradesh,167.9,90,3,0,1,0
2020-03-30,Arunachal Pradesh,2.0,90,3,0,1,1
2020-03-30,Assam,25.4,90,3,0,1,2
2020-03-30,Bihar,75.1,90,3,0,1,3
2020-03-30,Chandigarh,3.5,90,3,0,1,4
2020-03-30,Chhattisgarh,75.0,90,3,0,1,5
2020-03-30,DNH,17.6,90,3,0,1,6
2020-03-30,Delhi,66.4,90,3,0,1,7
2020-03-30,Goa,12.7,90,3,0,1,8
2020-03-30,Gujarat,289.3,90,3,0,1,9
2020-03-30,HP,27.2,90,3,0,1,10
2020-03-30,Haryana,118.0,90,3,0,1,11
2020-03-30,J&K,43.3,90,3,0,1,12
2020-03-30,Jharkhand,24.0,90,3,0,1,13
2020-03-30,Karnataka,165.2,90,3,0,1,14
2020-03-30,Kerala,69.4,90,3,0,1,15
2020-03-30,MP,196.9,90,3,0,1,16
2020-03-30,Maharashtra,395.1,90,3,0,1,17
2020-03-30,Manipur,2.6,90,3,0,1,18
2020-03-30,Meghalaya,5.8,90,3,0,1,19
2020-03-30,Mizoram,1.6,90,3,0,1,20
2020-03-30,Nagaland,2.3,90,3,0,1,21
2020-03-30,Odisha,75.9,90,3,0,1,22
2020-03-30,Pondy,7.1,90,3,0,1,23
2020-03-30,Punjab,106.4,90,3,0,1,24
2020-03-30,Rajasthan,215.9,90,3,0,1,25
2020-03-30,Sikkim,1.2,90,3,0,1,26
2020-03-30,Tamil Nadu,283.1,90,3,0,1,27
2020-03-30,Telangana,159.5,90,3,0,1,28
2020-03-30,Tripura,4.0,90,3,0,1,29
2020-03-30,UP,270.5,90,3,0,1,30
2020-03-30,Uttarakhand,34.4,90,3,0,1,31
2020-03-30,West Bengal,128.1,90,3,0,1,32
2020-03-31,Andhra Pradesh,173.5,91,3,1,1,0
2020-03-31,Arunachal Pradesh,2.2,91,3,1,1,1
2020-03-31,Assam,24.5,91,3,1,1,2
2020-03-31,Bihar,74.0,91,3,1,1,3
2020-03-31,Chandigarh,3.5,91,3,1,1,4
2020-03-31,Chhattisgarh,75.9,91,3,1,1,5
2020-03-31,DNH,18.0,91,3,1,1,6
2020-03-31,Delhi,67.6,91,3,1,1,7
2020-03-31,Goa,12.7,91,3,1,1,8
2020-03-31,Gujarat,293.8,91,3,1,1,9
2020-03-31,HP,27.9,91,3,1,1,10
2020-03-31,Haryana,119.6,91,3,1,1,11
2020-03-31,J&K,40.1,91,3,1,1,12
2020-03-31,Jharkhand,24.0,91,3,1,1,13
2020-03-31,Karnataka,171.6,91,3,1,1,14
2020-03-31,Kerala,71.0,91,3,1,1,15
2020-03-31,MP,203.4,91,3,1,1,16
2020-03-31,Maharashtra,400.2,91,3,1,1,17
2020-03-31,Manipur,2.5,91,3,1,1,18
2020-03-31,Meghalaya,6.0,91,3,1,1,19
2020-03-31,Mizoram,1.7,91,3,1,1,20
2020-03-31,Nagaland,2.1,91,3,1,1,21
2020-03-31,Odisha,74.4,91,3,1,1,22
2020-03-31,Pondy,7.0,91,3,1,1,23
2020-03-31,Punjab,106.7,91,3,1,1,24
2020-03-31,Rajasthan,218.6,91,3,1,1,25
2020-03-31,Sikkim,1.3,91,3,1,1,26
2020-03-31,Tamil Nadu,295.3,91,3,1,1,27
2020-03-31,Telangana,162.4,91,3,1,1,28
2020-03-31,Tripura,4.1,91,3,1,1,29
2020-03-31,UP,272.9,91,3,1,1,30
2020-03-31,Uttarakhand,34.2,91,3,1,1,31
2020-03-31,West Bengal,125.3,91,3,1,1,32
2020-04-01,Andhra Pradesh,173.5,92,4,2,1,0
2020-04-01,Arunachal Pradesh,2.0,92,4,2,1,1
2020-04-01,Assam,24.9,92,4,2,1,2
2020-04-01,Bihar,74.4,92,4,2,1,3
2020-04-01,Chandigarh,3.5,92,4,2,1,4
2020-04-01,Chhattisgarh,74.8,92,4,2,1,5
2020-04-01,DNH,18.1,92,4,2,1,6
2020-04-01,Delhi,65.5,92,4,2,1,7
2020-04-01,Goa,12.7,92,4,2,1,8
2020-04-01,Gujarat,285.2,92,4,2,1,9
2020-04-01,HP,26.5,92,4,2,1,10
2020-04-01,Haryana,112.8,92,4,2,1,11
2020-04-01,J&K,17.8,92,4,2,1,12
2020-04-01,Jharkhand,23.7,92,4,2,1,13
2020-04-01,Karnataka,171.4,92,4,2,1,14
2020-04-01,Kerala,70.7,92,4,2,1,15
2020-04-01,MP,199.3,92,4,2,1,16
2020-04-01,Maharashtra,397.7,92,4,2,1,17
2020-04-01,Manipur,2.5,92,4,2,1,18
2020-04-01,Meghalaya,5.7,92,4,2,1,19
2020-04-01,Mizoram,1.7,92,4,2,1,20
2020-04-01,Nagaland,2.0,92,4,2,1,21
2020-04-01,Odisha,71.2,92,4,2,1,22
2020-04-01,Pondy,7.2,92,4,2,1,23
2020-04-01,Punjab,95.3,92,4,2,1,24
2020-04-01,Rajasthan,207.9,92,4,2,1,25
2020-04-01,Sikkim,1.1,92,4,2,1,26
2020-04-01,Tamil Nadu,295.0,92,4,2,1,27
2020-04-01,Telangana,159.2,92,4,2,1,28
2020-04-01,Tripura,4.2,92,4,2,1,29
2020-04-01,UP,265.5,92,4,2,1,30
2020-04-01,Uttarakhand,34.8,92,4,2,1,31
2020-04-01,West Bengal,118.6,92,4,2,1,32
2020-04-02,Andhra Pradesh,171.0,93,4,3,1,0
2020-04-02,Arunachal Pradesh,2.1,93,4,3,1,1
2020-04-02,Assam,24.8,93,4,3,1,2
2020-04-02,Bihar,74.6,93,4,3,1,3
2020-04-02,Chandigarh,3.4,93,4,3,1,4
2020-04-02,Chhattisgarh,73.8,93,4,3,1,5
2020-04-02,DNH,17.9,93,4,3,1,6
2020-04-02,Delhi,64.9,93,4,3,1,7
2020-04-02,Goa,12.6,93,4,3,1,8
2020-04-02,Gujarat,285.4,93,4,3,1,9
2020-04-02,HP,27.2,93,4,3,1,10
2020-04-02,Haryana,114.7,93,4,3,1,11
2020-04-02,J&K,18.9,93,4,3,1,12
2020-04-02,Jharkhand,23.9,93,4,3,1,13
2020-04-02,Karnataka,168.5,93,4,3,1,14
2020-04-02,Kerala,71.5,93,4,3,1,15
2020-04-02,MP,196.2,93,4,3,1,16
2020-04-02,Maharashtra,387.1,93,4,3,1,17
2020-04-02,Manipur,2.4,93,4,3,1,18
2020-04-02,Meghalaya,6.0,93,4,3,1,19
2020-04-02,Mizoram,2.0,93,4,3,1,20
2020-04-02,Nagaland,2.2,93,4,3,1,21
2020-04-02,Odisha,66.3,93,4,3,1,22
2020-04-02,Pondy,7.6,93,4,3,1,23
2020-04-02,Punjab,99.0,93,4,3,1,24
2020-04-02,Rajasthan,210.7,93,4,3,1,25
2020-04-02,Sikkim,1.3,93,4,3,1,26
2020-04-02,Tamil Nadu,289.9,93,4,3,1,27
2020-04-02,Telangana,161.8,93,4,3,1,28
2020-04-02,Tripura,3.8,93,4,3,1,29
2020-04-02,UP,265.7,93,4,3,1,30
2020-04-02,Uttarakhand,34.0,93,4,3,1,31
2020-04-02,West Bengal,117.2,93,4,3,1,32
2020-04-03,Andhra Pradesh,164.9,94,4,4,1,0
2020-04-03,Arunachal Pradesh,2.0,94,4,4,1,1
2020-04-03,Assam,24.2,94,4,4,1,2
2020-04-03,Bihar,75.7,94,4,4,1,3
2020-04-03,Chandigarh,3.3,94,4,4,1,4
2020-04-03,Chhattisgarh,70.9,94,4,4,1,5
2020-04-03,DNH,17.9,94,4,4,1,6
2020-04-03,Delhi,61.4,94,4,4,1,7
2020-04-03,Goa,12.2,94,4,4,1,8
2020-04-03,Gujarat,292.8,94,4,4,1,9
2020-04-03,HP,27.4,94,4,4,1,10
2020-04-03,Haryana,114.3,94,4,4,1,11
2020-04-03,J&K,24.5,94,4,4,1,12
2020-04-03,Jharkhand,23.4,94,4,4,1,13
2020-04-03,Karnataka,166.9,94,4,4,1,14
2020-04-03,Kerala,69.6,94,4,4,1,15
2020-04-03,MP,202.3,94,4,4,1,16
2020-04-03,Maharashtra,389.0,94,4,4,1,17
2020-04-03,Manipur,2.3,94,4,4,1,18
2020-04-03,Meghalaya,6.4,94,4,4,1,19
2020-04-03,Mizoram,2.1,94,4,4,1,20
2020-04-03,Nagaland,2.2,94,4,4,1,21
2020-04-03,Odisha,60.4,94,4,4,1,22
2020-04-03,Pondy,7.6,94,4,4,1,23
2020-04-03,Punjab,101.7,94,4,4,1,24
2020-04-03,Rajasthan,215.6,94,4,4,1,25
2020-04-03,Sikkim,1.3,94,4,4,1,26
2020-04-03,Tamil Nadu,281.2,94,4,4,1,27
2020-04-03,Telangana,157.3,94,4,4,1,28
2020-04-03,Tripura,3.4,94,4,4,1,29
2020-04-03,UP,270.7,94,4,4,1,30
2020-04-03,Uttarakhand,34.5,94,4,4,1,31
2020-04-03,West Bengal,99.6,94,4,4,1,32
2020-04-04,Andhra Pradesh,165.1,95,4,5,1,0
2020-04-04,Arunachal Pradesh,2.0,95,4,5,1,1
2020-04-04,Assam,22.5,95,4,5,1,2
2020-04-04,Bihar,75.8,95,4,5,1,3
2020-04-04,Chandigarh,3.0,95,4,5,1,4
2020-04-04,Chhattisgarh,72.5,95,4,5,1,5
2020-04-04,DNH,17.5,95,4,5,1,6
2020-04-04,Delhi,59.6,95,4,5,1,7
2020-04-04,Goa,12.2,95,4,5,1,8
2020-04-04,Gujarat,287.8,95,4,5,1,9
2020-04-04,HP,25.9,95,4,5,1,10
2020-04-04,Haryana,102.6,95,4,5,1,11
2020-04-04,J&K,31.3,95,4,5,1,12
2020-04-04,Jharkhand,23.4,95,4,5,1,13
2020-04-04,Karnataka,155.8,95,4,5,1,14
2020-04-04,Kerala,62.4,95,4,5,1,15
2020-04-04,MP,204.4,95,4,5,1,16
2020-04-04,Maharashtra,378.3,95,4,5,1,17
2020-04-04,Manipur,2.3,95,4,5,1,18
2020-04-04,Meghalaya,6.3,95,4,5,1,19
2020-04-04,Mizoram,1.6,95,4,5,1,20
2020-04-04,Nagaland,2.0,95,4,5,1,21
2020-04-04,Odisha,72.0,95,4,5,1,22
2020-04-04,Pondy,7.0,95,4,5,1,23
2020-04-04,Punjab,94.2,95,4,5,1,24
2020-04-04,Rajasthan,211.3,95,4,5,1,25
2020-04-04,Sikkim,1.0,95,4,5,1,26
2020-04-04,Tamil Nadu,262.4,95,4,5,1,27
2020-04-04,Telangana,155.8,95,4,5,1,28
2020-04-04,Tripura,2.8,95,4,5,1,29
2020-04-04,UP,260.4,95,4,5,1,30
2020-04-04,Uttarakhand,31.5,95,4,5,1,31
2020-04-04,West Bengal,91.1,95,4,5,1,32
2020-04-05,Andhra Pradesh,190.0,96,4,6,1,0
2020-04-05,Arunachal Pradesh,2.2,96,4,6,1,1
2020-04-05,Assam,23.6,96,4,6,1,2
2020-04-05,Bihar,67.6,96,4,6,1,3
2020-04-05,Chandigarh,3.1,96,4,6,1,4
2020-04-05,Chhattisgarh,89.5,96,4,6,1,5
2020-04-05,DNH,17.9,96,4,6,1,6
2020-04-05,Delhi,62.0,96,4,6,1,7
2020-04-05,Goa,11.1,96,4,6,1,8
2020-04-05,Gujarat,317.1,96,4,6,1,9
2020-04-05,HP,27.7,96,4,6,1,10
2020-04-05,Haryana,107.6,96,4,6,1,11
2020-04-05,J&K,48.5,96,4,6,1,12
2020-04-05,Jharkhand,22.8,96,4,6,1,13
2020-04-05,Karnataka,237.1,96,4,6,1,14
2020-04-05,Kerala,76.4,96,4,6,1,15
2020-04-05,MP,210.6,96,4,6,1,16
2020-04-05,Maharashtra,435.0,96,4,6,1,17
2020-04-05,Manipur,2.5,96,4,6,1,18
2020-04-05,Meghalaya,6.5,96,4,6,1,19
2020-04-05,Mizoram,1.6,96,4,6,1,20
2020-04-05,Nagaland,2.1,96,4,6,1,21
2020-04-05,Odisha,88.8,96,4,6,1,22
2020-04-05,Pondy,8.0,96,4,6,1,23
2020-04-05,Punjab,99.2,96,4,6,1,24
2020-04-05,Rajasthan,225.1,96,4,6,1,25
2020-04-05,Sikkim,1.6,96,4,6,1,26
2020-04-05,Tamil Nadu,334.5,96,4,6,1,27
2020-04-05,Telangana,220.9,96,4,6,1,28
2020-04-05,Tripura,3.4,96,4,6,1,29
2020-04-05,UP,247.7,96,4,6,1,30
2020-04-05,Uttarakhand,33.6,96,4,6,1,31
2020-04-05,West Bengal,119.2,96,4,6,1,32
2020-04-13,Andhra Pradesh,192.6,104,4,0,1,0
2020-04-13,Arunachal Pradesh,2.3,104,4,0,1,1
2020-04-13,Assam,21.5,104,4,0,1,2
2020-04-13,Bihar,71.9,104,4,0,1,3
2020-04-13,Chandigarh,3.0,104,4,0,1,4
2020-04-13,Chhattisgarh,93.2,104,4,0,1,5
2020-04-13,DNH,18.1,104,4,0,1,6
2020-04-13,Delhi,63.2,104,4,0,1,7
2020-04-13,Goa,11.1,104,4,0,1,8
2020-04-13,Gujarat,327.0,104,4,0,1,9
2020-04-13,HP,28.2,104,4,0,1,10
2020-04-13,Haryana,116.5,104,4,0,1,11
2020-04-13,J&K,48.4,104,4,0,1,12
2020-04-13,Jharkhand,23.7,104,4,0,1,13
2020-04-13,Karnataka,239.4,104,4,0,1,14
2020-04-13,Kerala,78.9,104,4,0,1,15
2020-04-13,MP,216.8,104,4,0,1,16
2020-04-13,Maharashtra,443.0,104,4,0,1,17
2020-04-13,Manipur,2.6,104,4,0,1,18
2020-04-13,Meghalaya,6.4,104,4,0,1,19
2020-04-13,Mizoram,1.8,104,4,0,1,20
2020-04-13,Nagaland,2.2,104,4,0,1,21
2020-04-13,Odisha,81.4,104,4,0,1,22
2020-04-13,Pondy,8.5,104,4,0,1,23
2020-04-13,Punjab,102.9,104,4,0,1,24
2020-04-13,Rajasthan,225.9,104,4,0,1,25
2020-04-13,Sikkim,1.5,104,4,0,1,26
2020-04-13,Tamil Nadu,343.9,104,4,0,1,27
2020-04-13,Telangana,225.7,104,4,0,1,28
2020-04-13,Tripura,3.2,104,4,0,1,29
2020-04-13,UP,252.8,104,4,0,1,30
2020-04-13,Uttarakhand,34.6,104,4,0,1,31
2020-04-13,West Bengal,120.3,104,4,0,1,32
2020-04-14,Andhra Pradesh,193.0,105,4,1,1,0
2020-04-14,Arunachal Pradesh,2.2,105,4,1,1,1
2020-04-14,Assam,21.1,105,4,1,1,2
2020-04-14,Bihar,71.4,105,4,1,1,3
2020-04-14,Chandigarh,3.3,105,4,1,1,4
2020-04-14,Chhattisgarh,93.0,105,4,1,1,5
2020-04-14,DNH,18.4,105,4,1,1,6
2020-04-14,Delhi,63.8,105,4,1,1,7
2020-04-14,Goa,11.1,105,4,1,1,8
2020-04-14,Gujarat,330.1,105,4,1,1,9
2020-04-14,HP,29.3,105,4,1,1,10
2020-04-14,Haryana,121.2,105,4,1,1,11
2020-04-14,J&K,46.9,105,4,1,1,12
2020-04-14,Jharkhand,23.5,105,4,1,1,13
2020-04-14,Karnataka,242.5,105,4,1,1,14
2020-04-14,Kerala,79.2,105,4,1,1,15
2020-04-14,MP,218.2,105,4,1,1,16
2020-04-14,Maharashtra,441.4,105,4,1,1,17
2020-04-14,Manipur,2.6,105,4,1,1,18
2020-04-14,Meghalaya,6.4,105,4,1,1,19
2020-04-14,Mizoram,1.7,105,4,1,1,20
2020-04-14,Nagaland,2.0,105,4,1,1,21
2020-04-14,Odisha,79.0,105,4,1,1,22
2020-04-14,Pondy,8.0,105,4,1,1,23
2020-04-14,Punjab,107.7,105,4,1,1,24
2020-04-14,Rajasthan,226.0,105,4,1,1,25
2020-04-14,Sikkim,1.6,105,4,1,1,26
2020-04-14,Tamil Nadu,344.3,105,4,1,1,27
2020-04-14,Telangana,218.5,105,4,1,1,28
2020-04-14,Tripura,3.2,105,4,1,1,29
2020-04-14,UP,258.1,105,4,1,1,30
2020-04-14,Uttarakhand,35.8,105,4,1,1,31
2020-04-14,West Bengal,121.8,105,4,1,1,32
2020-04-15,Andhra Pradesh,201.0,106,4,2,1,0
2020-04-15,Arunachal Pradesh,2.4,106,4,2,1,1
2020-04-15,Assam,22.4,106,4,2,1,2
2020-04-15,Bihar,73.1,106,4,2,1,3
2020-04-15,Chandigarh,3.1,106,4,2,1,4
2020-04-15,Chhattisgarh,94.4,106,4,2,1,5
2020-04-15,DNH,18.4,106,4,2,1,6
2020-04-15,Delhi,63.3,106,4,2,1,7
2020-04-15,Goa,11.1,106,4,2,1,8
2020-04-15,Gujarat,336.8,106,4,2,1,9
2020-04-15,HP,28.2,106,4,2,1,10
2020-04-15,Haryana,125.1,106,4,2,1,11
2020-04-15,J&K,46.0,106,4,2,1,12
2020-04-15,Jharkhand,23.9,106,4,2,1,13
2020-04-15,Karnataka,240.4,106,4,2,1,14
2020-04-15,Kerala,79.5,106,4,2,1,15
2020-04-15,MP,219.5,106,4,2,1,16
2020-04-15,Maharashtra,443.0,106,4,2,1,17
2020-04-15,Manipur,2.5,106,4,2,1,18
2020-04-15,Meghalaya,6.6,106,4,2,1,19
2020-04-15,Mizoram,1.8,106,4,2,1,20
2020-04-15,Nagaland,1.9,106,4,2,1,21
2020-04-15,Odisha,78.6,106,4,2,1,22
2020-04-15,Pondy,8.4,106,4,2,1,23
2020-04-15,Punjab,112.8,106,4,2,1,24
2020-04-15,Rajasthan,233.0,106,4,2,1,25
2020-04-15,Sikkim,1.4,106,4,2,1,26
2020-04-15,Tamil Nadu,347.7,106,4,2,1,27
2020-04-15,Telangana,218.7,106,4,2,1,28
2020-04-15,Tripura,3.4,106,4,2,1,29
2020-04-15,UP,262.7,106,4,2,1,30
2020-04-15,Uttarakhand,36.4,106,4,2,1,31
2020-04-15,West Bengal,123.3,106,4,2,1,32
2020-04-16,Andhra Pradesh,199.4,107,4,3,1,0
2020-04-16,Arunachal Pradesh,2.4,107,4,3,1,1
2020-04-16,Assam,22.8,107,4,3,1,2
2020-04-16,Bihar,71.7,107,4,3,1,3
2020-04-16,Chandigarh,3.3,107,4,3,1,4
2020-04-16,Chhattisgarh,95.0,107,4,3,1,5
2020-04-16,DNH,18.4,107,4,3,1,6
2020-04-16,Delhi,64.0,107,4,3,1,7
2020-04-16,Goa,12.1,107,4,3,1,8
2020-04-16,Gujarat,337.4,107,4,3,1,9
2020-04-16,HP,28.7,107,4,3,1,10
2020-04-16,Haryana,125.6,107,4,3,1,11
2020-04-16,J&K,47.9,107,4,3,1,12
2020-04-16,Jharkhand,23.5,107,4,3,1,13
2020-04-16,Karnataka,243.4,107,4,3,1,14
2020-04-16,Kerala,80.4,107,4,3,1,15
2020-04-16,MP,219.1,107,4,3,1,16
2020-04-16,Maharashtra,439.5,107,4,3,1,17
2020-04-16,Manipur,2.5,107,4,3,1,18
2020-04-16,Meghalaya,6.7,107,4,3,1,19
2020-04-16,Mizoram,1.7,107,4,3,1,20
2020-04-16,Nagaland,1.9,107,4,3,1,21
2020-04-16,Odisha,80.9,107,4,3,1,22
2020-04-16,Pondy,7.8,107,4,3,1,23
2020-04-16,Punjab,114.1,107,4,3,1,24
2020-04-16,Rajasthan,228.5,107,4,3,1,25
2020-04-16,Sikkim,1.4,107,4,3,1,26
2020-04-16,Tamil Nadu,349.0,107,4,3,1,27
2020-04-16,Telangana,223.4,107,4,3,1,28
2020-04-16,Tripura,3.3,107,4,3,1,29
2020-04-16,UP,269.8,107,4,3,1,30
2020-04-16,Uttarakhand,36.8,107,4,3,1,31
2020-04-16,West Bengal,126.7,107,4,3,1,32
2020-04-17,Andhra Pradesh,197.4,108,4,4,1,0
